img_id,bbox,query
16420.jpg,"[327.0, 172.0, 386.0, 332.0]",['far right man']
16420.jpg,"[274.0, 167.0, 332.0, 327.0]","['guy in grey on right', 'the guy with bag hanging from neck to the right', 'was to high. guy with the bag in his left side', '2nd man from the right']"
1194.jpg,"[22.0, 0.0, 204.0, 359.0]",['curtains']
1194.jpg,"[394.0, 159.0, 467.0, 249.0]",['nightstand']
1194.jpg,"[148.0, 58.0, 410.0, 360.0]",['bed']
1194.jpg,"[181.0, 0.0, 480.0, 202.0]",['top right']
1194.jpg,"[0.0, 0.0, 82.0, 360.0]",['wall on far left']
1194.jpg,"[403.0, 100.0, 440.0, 172.0]",['lamp']
1194.jpg,"[402.0, 268.0, 480.0, 360.0]",['bottom right corner']
16973.jpg,"[211.0, 0.0, 360.0, 88.0]","['trees, right', 'trees top rt']"
16973.jpg,"[194.0, 274.0, 338.0, 478.0]",['white chair']
16973.jpg,"[0.0, 134.0, 360.0, 480.0]",['grass on bottom left']
22179.jpg,"[66.0, 45.0, 238.0, 360.0]",['dude']
22179.jpg,"[0.0, 137.0, 113.0, 360.0]",['water to his left']
22179.jpg,"[169.0, 137.0, 480.0, 360.0]",['water on right']
22179.jpg,"[0.0, 70.0, 111.0, 143.0]",['buildings behind ear']
22179.jpg,"[188.0, 78.0, 480.0, 143.0]","[""city right of guy's face""]"
22179.jpg,"[0.0, 0.0, 480.0, 83.0]",['the sky']
13729.jpg,"[32.0, 70.0, 207.0, 338.0]",['bush left of her head']
13729.jpg,"[0.0, 84.0, 128.0, 204.0]",['water left side']
16567.jpg,"[2.0, 43.0, 360.0, 457.0]",['crab']
16567.jpg,"[0.0, 2.0, 360.0, 191.0]",['wtf?  rocks in top right']
13729.jpg,"[0.0, 0.0, 480.0, 65.0]",['sky']
31009.jpg,"[179.0, 213.0, 286.0, 303.0]",['blue vehicle']
39822.jpg,"[0.0, 0.0, 320.0, 138.0]",['sky']
39822.jpg,"[0.0, 195.0, 320.0, 480.0]",['ground']
37774.jpg,"[107.0, 46.0, 143.0, 87.0]","['green highway sign in middle with down arrow', 'middle sign on the overhang']"
37774.jpg,"[247.0, 134.0, 480.0, 222.0]","['barrier', 'the barrier on the right']"
37774.jpg,"[67.0, 114.0, 102.0, 147.0]",['ccar nearest to the cyclist']
13193.jpg,"[167.0, 0.0, 360.0, 288.0]",['bricks top right']
37774.jpg,"[181.0, 111.0, 252.0, 278.0]",['rider']
13193.jpg,"[89.0, 122.0, 212.0, 466.0]",['man in green hat']
37774.jpg,"[0.0, 127.0, 480.0, 320.0]",['road']
15473.jpg,"[116.0, 90.0, 250.0, 480.0]",['the person']
23128.jpg,"[113.0, 209.0, 154.0, 251.0]","['bush in the middle of two couples ion left', ""yeah'""]"
23128.jpg,"[13.0, 211.0, 51.0, 247.0]",['grass bush thing on far left next to woman in yellow']
7322.jpg,"[1.0, 0.0, 480.0, 68.0]",['tree in middle in the back']
7322.jpg,"[0.0, 0.0, 379.0, 53.0]",['top left sky']
7322.jpg,"[0.0, 110.0, 454.0, 360.0]",['things']
7322.jpg,"[0.0, 41.0, 406.0, 142.0]",['brick wall']
7322.jpg,"[0.0, 103.0, 480.0, 360.0]",['ground']
23128.jpg,"[0.0, 270.0, 398.0, 360.0]",['red ground']
37911.jpg,"[51.0, 138.0, 96.0, 217.0]",['red shirt']
23128.jpg,"[352.0, 224.0, 463.0, 295.0]","['bush next to standing man in white shirt', 'plant on right, behind man in white shirt', 'green plant next to a man with a black backpack', 'plants on right side', 'the plants to the right of the man in the white', 'the grass to the far right nest to the orange shirt', 'bush on the right']"
37911.jpg,"[216.0, 160.0, 370.0, 202.0]",['wall behind guy in yellow shirt']
31009.jpg,"[319.0, 237.0, 480.0, 320.0]",['bottom right corner']
7923.jpg,"[72.0, 141.0, 315.0, 283.0]",['people']
9136.jpg,"[1.0, 133.0, 342.0, 265.0]",['ruins behind their heads']
9136.jpg,"[30.0, 168.0, 470.0, 359.0]",['any human']
7923.jpg,"[258.0, 275.0, 326.0, 323.0]",['white bowl above pizza at elbow of girl in brown']
7923.jpg,"[322.0, 245.0, 360.0, 338.0]",['glass right side of picture']
9136.jpg,"[95.0, 0.0, 480.0, 85.0]",['sky']
9136.jpg,"[30.0, 202.0, 111.0, 357.0]",['red jacket far left']
40602.jpg,"[104.0, 88.0, 398.0, 135.0]",['sky below asrch']
40602.jpg,"[55.0, 0.0, 480.0, 136.0]",['top right corner']
9136.jpg,"[368.0, 195.0, 453.0, 355.0]","['black jacket man on right', 'man on right, black jacket']"
7923.jpg,"[117.0, 292.0, 161.0, 324.0]",['cup very middle on left']
13418.jpg,"[0.0, 1.0, 480.0, 360.0]",['any of them']
13418.jpg,"[0.0, 0.0, 480.0, 173.0]",['wall atop the group']
4311.jpg,"[18.0, 183.0, 166.0, 360.0]",['left chair']
4311.jpg,"[107.0, 255.0, 340.0, 360.0]",['nice']
4311.jpg,"[310.0, 15.0, 363.0, 64.0]","['top picture on the wall beside the mirror', 'right side top picture', 'black square to the right of mirror', 'picture to right of mirror, black']"
4311.jpg,"[334.0, 106.0, 391.0, 202.0]",['lamp']
4311.jpg,"[389.0, 0.0, 480.0, 119.0]",['painting far right']
4311.jpg,"[83.0, 0.0, 305.0, 130.0]",['mirror behind him']
4311.jpg,"[177.0, 45.0, 287.0, 286.0]",['man holding cat']
4311.jpg,"[334.0, 170.0, 480.0, 360.0]",['couch on right side']
4311.jpg,"[267.0, 260.0, 401.0, 359.0]",['white table']
11727.jpg,"[120.0, 294.0, 360.0, 412.0]",['rocks']
24148.jpg,"[225.0, 149.0, 360.0, 351.0]",['right road']
19015.jpg,"[267.0, 98.0, 335.0, 123.0]",['boat behind girl in white tank top']
24148.jpg,"[0.0, 137.0, 104.0, 363.0]",['road']
24148.jpg,"[92.0, 49.0, 272.0, 453.0]",['people']
19015.jpg,"[0.0, 103.0, 480.0, 264.0]",['water behind people']
32392.jpg,"[176.0, 15.0, 323.0, 360.0]",['person in blue vest']
926.jpg,"[280.0, 203.0, 357.0, 253.0]",['rock to the rt of her ear']
926.jpg,"[2.0, 48.0, 115.0, 137.0]",['rocks left']
926.jpg,"[251.0, 40.0, 353.0, 68.0]",['piled rocks background right']
926.jpg,"[27.0, 67.0, 333.0, 477.0]",['child']
926.jpg,"[0.0, 0.0, 359.0, 480.0]",['dirt']
926.jpg,"[128.0, 158.0, 233.0, 277.0]","['face, not hair', 'face']"
13291.jpg,"[0.0, 0.0, 360.0, 346.0]","['trees in background', 'tree at the top of picture', 'trees', 'middle tree leaves', 'trees middle', 'top half trees']"
13291.jpg,"[238.0, 367.0, 318.0, 456.0]",['closest chair']
13291.jpg,"[98.0, 346.0, 203.0, 407.0]",['steps']
13291.jpg,"[0.0, 181.0, 123.0, 480.0]",['bushes bottom left']
13291.jpg,"[62.0, 404.0, 360.0, 480.0]",['tile on the bottom']
23272.jpg,"[0.0, 146.0, 173.0, 271.0]",['rock on the left']
18818.jpg,"[0.0, 0.0, 170.0, 78.0]",['sky']
32392.jpg,"[0.0, 0.0, 480.0, 70.0]",['blue part at the very top']
10853.jpg,"[0.0, 90.0, 480.0, 360.0]",['any one']
10853.jpg,"[0.0, 0.0, 480.0, 124.0]",['sky']
12763.jpg,"[445.0, 188.0, 470.0, 224.0]",['right pot below']
12763.jpg,"[194.0, 165.0, 221.0, 206.0]",['white shirt kid at counter']
12763.jpg,"[91.0, 164.0, 137.0, 289.0]",['person in all red']
12763.jpg,"[415.0, 221.0, 443.0, 274.0]",['flower vase sitting on bottom right desk']
12763.jpg,"[323.0, 149.0, 468.0, 203.0]","['green plants in pots', 'potted plants on right counter', 'plants just above chairs on right', 'plants on shelf, green part', 'plants on right ledge']"
12763.jpg,"[387.0, 184.0, 424.0, 214.0]",['third plant pot from right on bottom ledge']
12763.jpg,"[422.0, 198.0, 450.0, 216.0]",['2nd brown bowl from the right on the white cabinet']
12763.jpg,"[360.0, 103.0, 399.0, 125.0]",['bottom of pottied plant hanging from ceiling left']
12763.jpg,"[424.0, 90.0, 466.0, 124.0]",['tiny brown area in middle of plant on far right']
9978.jpg,"[0.0, 289.0, 360.0, 480.0]",['area below man']
12712.jpg,"[100.0, 215.0, 389.0, 360.0]",['the wall']
25221.jpg,"[0.0, 0.0, 143.0, 363.0]",['wall on left']
26707.jpg,"[5.0, 93.0, 55.0, 360.0]","['left post', 'sorry, farthest left post']"
1355.jpg,"[0.0, 0.0, 195.0, 29.0]",['top left white area']
38955.jpg,"[0.0, 0.0, 220.0, 145.0]",['upper left rock at the top']
38955.jpg,"[187.0, 0.0, 480.0, 212.0]",['rocks on top right corner']
38955.jpg,"[0.0, 169.0, 480.0, 360.0]",['rocks under people']
32392.jpg,"[391.0, 65.0, 480.0, 274.0]",['green to the far right']
32440.jpg,"[0.0, 142.0, 480.0, 360.0]",['dirt']
12765.jpg,"[224.0, 293.0, 239.0, 325.0]",['grass between open gate']
12765.jpg,"[327.0, 255.0, 392.0, 280.0]",['grass area on left side of the circular stone pond']
12765.jpg,"[176.0, 90.0, 480.0, 155.0]",['grass area middle screen to teh right']
12765.jpg,"[327.0, 238.0, 480.0, 260.0]",['stone path behind fountain']
1355.jpg,"[79.0, 266.0, 311.0, 353.0]",['gray truck']
40011.jpg,"[0.0, 263.0, 480.0, 360.0]",['bottom ground area']
11501.jpg,"[184.0, 148.0, 202.0, 181.0]",['the small flower in the vase']
11501.jpg,"[440.0, 194.0, 480.0, 242.0]",['right of chair']
14524.jpg,"[94.0, 176.0, 285.0, 480.0]",['peeps']
40083.jpg,"[256.0, 130.0, 480.0, 263.0]",['water on right']
40083.jpg,"[0.0, 145.0, 182.0, 257.0]",['water left of tree']
40083.jpg,"[0.0, 64.0, 221.0, 145.0]",['hill on left']
4025.jpg,"[0.0, 294.0, 363.0, 360.0]",['ground on bottom']
22340.jpg,"[306.0, 85.0, 383.0, 252.0]",['woman in white tank top']
4025.jpg,"[0.0, 0.0, 480.0, 347.0]",['trees']
4025.jpg,"[0.0, 54.0, 355.0, 176.0]",['buildings on the left of the photo']
4025.jpg,"[0.0, 0.0, 433.0, 31.0]",['sky']
22340.jpg,"[226.0, 256.0, 480.0, 360.0]",['table all the way to the far right']
39956.jpg,"[3.0, 206.0, 112.0, 267.0]",['1 st car']
31241.jpg,"[87.0, 85.0, 233.0, 462.0]",['middle of this thing in front']
30171.jpg,"[110.0, 211.0, 219.0, 296.0]",['face']
30171.jpg,"[0.0, 0.0, 320.0, 126.0]",['sky']
15509.jpg,"[156.0, 179.0, 260.0, 212.0]","[""patch of greenish grash between ladies' heads""]"
9311.jpg,"[0.0, 242.0, 360.0, 480.0]",['road']
31008.jpg,"[0.0, 0.0, 480.0, 33.0]",['sky']
37839.jpg,"[0.0, 0.0, 480.0, 247.0]","['sky', 'sky']"
37839.jpg,"[135.0, 144.0, 182.0, 185.0]",['fire']
37839.jpg,"[42.0, 259.0, 480.0, 320.0]",['corn']
9346.jpg,"[40.0, 162.0, 118.0, 219.0]",['mtn above road']
9346.jpg,"[129.0, 0.0, 360.0, 446.0]",['building on rt']
9346.jpg,"[286.0, 51.0, 360.0, 154.0]","['sign upper right with palm tree', 'the palm tree sign on the far right.', 'sign far right', 'sign with palm right side', 'top right sign that is closest']"
9346.jpg,"[0.0, 157.0, 153.0, 373.0]",['the hotel on the left']
9346.jpg,"[171.0, 82.0, 288.0, 277.0]",['coke']
9346.jpg,"[0.0, 0.0, 208.0, 167.0]",['sky']
9346.jpg,"[131.0, 377.0, 360.0, 480.0]",['sidewalk on right']
9346.jpg,"[0.0, 374.0, 290.0, 480.0]",['ground']
30930.jpg,"[4.0, 165.0, 347.0, 320.0]",['plants in middle on left']
30930.jpg,"[312.0, 12.0, 480.0, 194.0]",['green tree right of center tree']
11256.jpg,"[105.0, 305.0, 218.0, 366.0]","['womans plate', 'the plate in front of her']"
7808.jpg,"[0.0, 139.0, 480.0, 360.0]",['first area below the sky in the distance']
32460.jpg,"[373.0, 129.0, 453.0, 176.0]",['red card on right']
12870.jpg,"[0.0, 0.0, 480.0, 239.0]",['car']
40433.jpg,"[233.0, 253.0, 279.0, 274.0]",['boat in the water in front']
10894.jpg,"[346.0, 285.0, 480.0, 360.0]",['desk top in lower right corner']
1277.jpg,"[221.0, 159.0, 480.0, 360.0]",['right bed']
1231.jpg,"[0.0, 0.0, 217.0, 118.0]",['top left. mtg?']
8195.jpg,"[0.0, 111.0, 480.0, 360.0]","['the pyramids', 'everything except for the mountains', 'ruins on a plateau', 'the ruins', 'the ruins', 'anywhere at the bottom center']"
8195.jpg,"[26.0, 0.0, 480.0, 219.0]",['mountain above buildings']
8195.jpg,"[0.0, 0.0, 191.0, 173.0]",['green area top left']
26168.jpg,"[0.0, 142.0, 200.0, 324.0]","['ground of kids to left of adults', 'group of kids left', 'group of kids on the left', 'entire group of kids on left', 'the kids on the left', 'the children in a line on the far left', 'the group of kids on the left', 'a group of children on the left waiting in a classroom', 'group of children left', 'left kids']"
40433.jpg,"[0.0, 0.0, 480.0, 155.0]",['sky']
26168.jpg,"[32.0, 254.0, 353.0, 332.0]",['red table']
26168.jpg,"[437.0, 176.0, 476.0, 278.0]",['far right sorry']
26168.jpg,"[0.0, 0.0, 467.0, 158.0]",['white wall in back']
26168.jpg,"[347.0, 249.0, 480.0, 314.0]",['blue table on right']
26168.jpg,"[302.0, 265.0, 451.0, 360.0]",['floor b/w red and blue tables on right']
18647.jpg,"[40.0, 139.0, 480.0, 240.0]",['plane right behind them']
37579.jpg,"[374.0, 168.0, 480.0, 191.0]",['brown patch on the right behind bike']
6862.jpg,"[0.0, 0.0, 480.0, 320.0]",['wall']
6862.jpg,"[206.0, 0.0, 480.0, 169.0]",['trees in top corner but get closer to the wall']
37579.jpg,"[0.0, 219.0, 480.0, 320.0]",['road in front of cyclist']
37579.jpg,"[0.0, 186.0, 223.0, 216.0]",['patch of grass front left']
37579.jpg,"[195.0, 142.0, 400.0, 287.0]",['bike']
37579.jpg,"[0.0, 157.0, 227.0, 191.0]",['dry grass/sand infront of biker']
37579.jpg,"[254.0, 73.0, 360.0, 236.0]",['person']
37579.jpg,"[367.0, 144.0, 480.0, 211.0]",['on right']
37579.jpg,"[0.0, 0.0, 480.0, 136.0]",['sky']
14148.jpg,"[0.0, 9.0, 480.0, 52.0]",['top fence rail']
39381.jpg,"[0.0, 229.0, 62.0, 360.0]",['grass lower left']
39381.jpg,"[67.0, 251.0, 480.0, 360.0]",['road']
1955.jpg,"[400.0, 164.0, 480.0, 225.0]",['above bus - not clouds']
37849.jpg,"[166.0, 41.0, 480.0, 320.0]",['biker']
26910.jpg,"[0.0, 0.0, 63.0, 58.0]",['top left pic']
37570.jpg,"[330.0, 8.0, 474.0, 190.0]",['face of sitter']
37570.jpg,"[180.0, 5.0, 480.0, 320.0]","['douchebag on right', 'guy in car', 'guy in the car', 'the person in the car', 'dude on right', 'guy in car']"
37570.jpg,"[62.0, 48.0, 363.0, 272.0]",['person in the window with cd']
37570.jpg,"[236.0, 26.0, 332.0, 127.0]",['between the two heads lol']
37570.jpg,"[0.0, 31.0, 52.0, 106.0]",['front windshield']
37570.jpg,"[218.0, 127.0, 297.0, 212.0]","[""man's left hand (man with glasses)""]"
37570.jpg,"[58.0, 168.0, 104.0, 241.0]",['hand holding the cd case']
37570.jpg,"[180.0, 169.0, 232.0, 256.0]",['lowest thumbs up']
37849.jpg,"[166.0, 189.0, 210.0, 253.0]",['small area below spoon']
9044.jpg,"[10.0, 84.0, 49.0, 256.0]",['left most girl with red shirt standing']
9044.jpg,"[62.0, 91.0, 118.0, 234.0]",['person standing in green shirt']
9044.jpg,"[186.0, 176.0, 355.0, 287.0]",['ground on the right']
9044.jpg,"[243.0, 176.0, 295.0, 211.0]",['small group of ppl in background on right']
9044.jpg,"[110.0, 67.0, 355.0, 180.0]",['bluilding red and white']
9044.jpg,"[11.0, 80.0, 360.0, 480.0]",['people']
9044.jpg,"[95.0, 274.0, 335.0, 480.0]",['woman in front']
30690.jpg,"[56.0, 0.0, 468.0, 113.0]",['sky']
15552.jpg,"[0.0, 250.0, 444.0, 360.0]",['lake']
15552.jpg,"[339.0, 238.0, 480.0, 360.0]",['very bottom right']
15552.jpg,"[0.0, 0.0, 480.0, 139.0]",['sky']
15552.jpg,"[0.0, 110.0, 480.0, 259.0]",['all mountains']
2807.jpg,"[76.0, 224.0, 183.0, 265.0]",['patch of dirt next to people']
4846.jpg,"[0.0, 0.0, 452.0, 360.0]",['green roots thing in middle']
4846.jpg,"[0.0, 0.0, 480.0, 360.0]",['top left corner']
11613.jpg,"[178.0, 196.0, 192.0, 227.0]",['beer far left on table']
39410.jpg,"[0.0, 150.0, 128.0, 174.0]",['left island']
7495.jpg,"[123.0, 165.0, 321.0, 274.0]",['people']
7495.jpg,"[0.0, 0.0, 386.0, 120.0]",['sky']
7495.jpg,"[0.0, 226.0, 480.0, 360.0]",['grass']
7495.jpg,"[0.0, 0.0, 480.0, 280.0]",['rock wall']
30677.jpg,"[0.0, 59.0, 480.0, 159.0]",['sky in middle']
30830.jpg,"[28.0, 0.0, 206.0, 83.0]",['rock top left but litte to rightside']
30830.jpg,"[134.0, 39.0, 379.0, 249.0]",['middle coral']
1778.jpg,"[312.0, 256.0, 477.0, 360.0]",['far right cacti on ground in front of tall ones']
1778.jpg,"[113.0, 206.0, 279.0, 269.0]",['grass middle']
1778.jpg,"[144.0, 73.0, 198.0, 215.0]",['tcactus in front with a shadow on it on left']
1778.jpg,"[268.0, 0.0, 480.0, 67.0]","['sorry for the pause, top right cacti']"
1778.jpg,"[321.0, 0.0, 480.0, 29.0]",['sky']
1778.jpg,"[4.0, 218.0, 389.0, 360.0]","['bottom part of screen, sand but not plants', 'path of ground with not much on it']"
1542.jpg,"[206.0, 63.0, 297.0, 177.0]",['pic']
1542.jpg,"[136.0, 40.0, 480.0, 214.0]",['wall around the picture']
1542.jpg,"[114.0, 192.0, 210.0, 331.0]",['second chair from left with back facing us']
1542.jpg,"[12.0, 196.0, 124.0, 336.0]",['leftmost chair']
1542.jpg,"[0.0, 268.0, 318.0, 360.0]",['bottom left corner']
7088.jpg,"[280.0, 97.0, 480.0, 150.0]",['sky right hand side right above hill']
1542.jpg,"[410.0, 159.0, 463.0, 233.0]","['chair on the farthest right from the group in the back', 'char all the way to the right', 'chair most right', 'chair all the way on the right of the picture', 'chair all the way on the right', 'chair against wall. the one on far right']"
1542.jpg,"[359.0, 153.0, 406.0, 213.0]",['third chair from right']
1542.jpg,"[311.0, 145.0, 356.0, 215.0]",['chair right corner']
1542.jpg,"[204.0, 210.0, 480.0, 360.0]",['wooden floor']
31026.jpg,"[0.0, 419.0, 320.0, 480.0]",['grass bottom']
7088.jpg,"[0.0, 148.0, 480.0, 223.0]",['mountain on right']
1776.jpg,"[0.0, 45.0, 480.0, 314.0]",['water']
1776.jpg,"[0.0, 0.0, 480.0, 53.0]",['white sky']
7088.jpg,"[173.0, 214.0, 245.0, 265.0]",['water inbetween two left-most people']
3184.jpg,"[149.0, 197.0, 282.0, 349.0]",['the intertwined fingers']
37605.jpg,"[0.0, 15.0, 225.0, 133.0]",['left cloud']
7088.jpg,"[0.0, 273.0, 480.0, 304.0]",['the side of the road they are standing on']
37605.jpg,"[130.0, 187.0, 217.0, 230.0]",['big rock in middle']
14111.jpg,"[116.0, 136.0, 480.0, 360.0]",['ground middle foreground']
7088.jpg,"[0.0, 212.0, 149.0, 274.0]",['far left area of lake']
8986.jpg,"[49.0, 35.0, 253.0, 413.0]",['center people']
7088.jpg,"[0.0, 291.0, 480.0, 360.0]",['foreground road']
8808.jpg,"[28.0, 316.0, 230.0, 396.0]",['people']
39526.jpg,"[0.0, 273.0, 480.0, 360.0]",['very bottom']
7797.jpg,"[0.0, 259.0, 480.0, 360.0]",['little building']
19978.jpg,"[137.0, 0.0, 480.0, 202.0]",['sky']
19978.jpg,"[244.0, 135.0, 391.0, 237.0]",['the reddish building with arches in center']
7797.jpg,"[342.0, 301.0, 419.0, 347.0]",['building']
7797.jpg,"[0.0, 0.0, 480.0, 124.0]",['sky']
19978.jpg,"[167.0, 173.0, 222.0, 230.0]",['the building tot he left of the larger building.']
7797.jpg,"[129.0, 116.0, 312.0, 146.0]",['sky to the immediate left and right of snowcapped mountain']
7863.jpg,"[0.0, 103.0, 360.0, 480.0]",['bottom of screen']
8810.jpg,"[0.0, 0.0, 360.0, 480.0]",['grass above woman']
8810.jpg,"[11.0, 141.0, 267.0, 473.0]",['girl']
8810.jpg,"[18.0, 386.0, 194.0, 480.0]",['bag']
8810.jpg,"[0.0, 362.0, 39.0, 480.0]",['water bottle far left']
17511.jpg,"[7.0, 1.0, 477.0, 360.0]",['anyone']
17511.jpg,"[0.0, 0.0, 480.0, 164.0]",['sky']
17511.jpg,"[230.0, 145.0, 318.0, 265.0]","[""kid's face""]"
27520.jpg,"[35.0, 110.0, 252.0, 179.0]","['rail left', 'pls hurry up, left barred railing']"
27520.jpg,"[0.0, 173.0, 480.0, 360.0]",['ground closest to us']
27520.jpg,"[51.0, 156.0, 123.0, 272.0]",['green chair']
27520.jpg,"[0.0, 163.0, 39.0, 278.0]",['table left of green chair']
27520.jpg,"[0.0, 69.0, 172.0, 165.0]",['white area above table']
16767.jpg,"[86.0, 98.0, 294.0, 260.0]","['bird', 'bird']"
3366.jpg,"[0.0, 0.0, 480.0, 132.0]",['celing']
26528.jpg,"[42.0, 98.0, 480.0, 360.0]",['house']
26528.jpg,"[0.0, 0.0, 189.0, 173.0]",['leaves far left']
26528.jpg,"[179.0, 10.0, 480.0, 137.0]",['shrubbery top right']
26528.jpg,"[113.0, 169.0, 157.0, 209.0]",['window right of left sign letters']
26528.jpg,"[94.0, 243.0, 480.0, 360.0]",['driveway']
26528.jpg,"[201.0, 155.0, 216.0, 253.0]",['dark door near center']
26528.jpg,"[249.0, 155.0, 320.0, 207.0]",['window to the right']
26528.jpg,"[0.0, 172.0, 45.0, 360.0]",['wood thing far left']
26528.jpg,"[175.0, 59.0, 313.0, 123.0]",['railing above the middle house']
17282.jpg,"[129.0, 153.0, 447.0, 339.0]",['group of people in middle']
39526.jpg,"[3.0, 33.0, 480.0, 309.0]",['trees']
15032.jpg,"[309.0, 136.0, 384.0, 360.0]",['woman in red sweater']
15032.jpg,"[242.0, 122.0, 326.0, 356.0]",['dude in the middle black coat']
10865.jpg,"[65.0, 140.0, 384.0, 345.0]",['ppl']
6502.jpg,"[0.0, 0.0, 360.0, 217.0]",['sky']
6502.jpg,"[144.0, 440.0, 309.0, 480.0]",['pavement behind yellow car']
40297.jpg,"[0.0, 237.0, 334.0, 360.0]",['ball field']
21715.jpg,"[67.0, 153.0, 219.0, 480.0]",['woman in front']
21715.jpg,"[0.0, 256.0, 296.0, 480.0]",['bottom left corner']
21715.jpg,"[0.0, 88.0, 346.0, 255.0]",['water above head']
21715.jpg,"[0.0, 0.0, 360.0, 76.0]",['sky']
21715.jpg,"[228.0, 230.0, 360.0, 480.0]",['grass bottom right']
9988.jpg,"[0.0, 1.0, 138.0, 43.0]",['sky left']
9988.jpg,"[0.0, 101.0, 480.0, 360.0]",['city']
9988.jpg,"[0.0, 0.0, 480.0, 70.0]",['sky top right']
15898.jpg,"[339.0, 166.0, 371.0, 291.0]",['very right person']
1587.jpg,"[241.0, 433.0, 360.0, 480.0]",['green on the right']
15898.jpg,"[0.0, 212.0, 480.0, 360.0]",['sand bottom left']
15898.jpg,"[0.0, 144.0, 480.0, 299.0]",['water']
39884.jpg,"[0.0, 43.0, 237.0, 320.0]",['bushes left']
39884.jpg,"[0.0, 0.0, 480.0, 103.0]",['the sky']
39884.jpg,"[251.0, 69.0, 480.0, 320.0]",['trees on right']
15898.jpg,"[0.0, 74.0, 480.0, 154.0]",['trees']
15898.jpg,"[0.0, 0.0, 480.0, 120.0]","['sky', 'sky top']"
8437.jpg,"[319.0, 287.0, 370.0, 343.0]",['animal in front of group']
8437.jpg,"[0.0, 0.0, 480.0, 164.0]",['plant thing above their waving hands']
1587.jpg,"[0.0, 0.0, 360.0, 272.0]",['sky']
8437.jpg,"[0.0, 0.0, 372.0, 34.0]",['sky top in between the trees']
8437.jpg,"[48.0, 110.0, 446.0, 320.0]",['any person']
8437.jpg,"[0.0, 274.0, 480.0, 360.0]",['dirt']
13548.jpg,"[360.0, 4.0, 480.0, 160.0]",['right window']
13548.jpg,"[185.0, 199.0, 284.0, 360.0]",['chair in the middle']
13548.jpg,"[0.0, 91.0, 99.0, 198.0]",['computer screen']
